0.0399,25.514,-0.127702,1.39498,-0.00256798
0.04,25.4827,-0.128022,1.39753,-0.00258082
0.0401,25.4515,-0.128341,1.40007,-0.00259368
0.0402,25.4204,-0.128661,1.40261,-0.00260658
0.0403,25.3894,-0.12898,1.40515,-0.00261951
0.0404,25.3584,-0.1293,1.40768,-0.00263248
0.0405,25.3275,-0.129619,1.41021,-0.00264547
0.0406,25.2967,-0.129939,1.41274,-0.0026585
0.0407,25.2659,-0.130258,1.41526,-0.00267156
0.0408,25.2353,-0.130578,1.41778,-0.00268465
0.0409,25.2047,-0.130897,1.4203,-0.00269777
0.041,25.1741,-0.131217,1.42281,-0.00271092
0.0411,25.1437,-0.131536,1.42532,-0.00272411
0.0412,25.1133,-0.131856,1.42783,-0.00273733
0.0413,25.083,-0.132175,1.43034,-0.00275058
0.0414,25.0528,-0.132495,1.43284,-0.00276386
0.0415,25.0226,-0.132814,1.43534,-0.00277717
0.0416,24.9925,-0.133134,1.43784,-0.00279052
0.0417,24.9625,-0.133453,1.44033,-0.0028039
0.0418,24.9326,-0.133773,1.44282,-0.00281731
0.0419,24.9027,-0.134092,1.44531,-0.00283075
0.042,24.8729,-0.134411,1.44779,-0.00284422
0.0421,24.8432,-0.134731,1.45027,-0.00285773
0.0422,24.8135,-0.13505,1.45275,-0.00287127
0.0423,24.784,-0.13537,1.45523,-0.00288484
0.0424,24.7544,-0.135689,1.4577,-0.00289844
0.0425,24.725,-0.136009,1.46017,-0.00291207
0.0426,24.6956,-0.136328,1.46264,-0.00292574
0.0427,24.6663,-0.136647,1.4651,-0.00293943
0.0428,24.6371,-0.136967,1.46756,-0.00295316
0.0429,24.6079,-0.137286,1.47002,-0.00296692
0.043,24.5788,-0.137606,1.47247,-0.00298072
0.0431,24.5498,-0.137925,1.47493,-0.00299454
0.0432,24.5208,-0.138245,1.47738,-0.0030084
0.0433,24.492,-0.138564,1.47982,-0.00302229
0.0434,24.4631,-0.138883,1.48227,-0.00303621
0.0435,24.4344,-0.139203,1.48471,-0.00305016
0.0436,24.4057,-0.139522,1.48714,-0.00306415
0.0437,24.3771,-0.139841,1.48958,-0.00307816
0.0438,24.3485,-0.140161,1.49201,-0.00309221
0.0439,24.32,-0.14048,1.49444,-0.00310629
0.044,24.2916,-0.1408,1.49687,-0.00312041
0.0441,24.2633,-0.141119,1.49929,-0.00313455
0.0442,24.235,-0.141438,1.50171,-0.00314873
0.0443,24.2067,-0.141758,1.50413,-0.00316294
0.0444,24.1786,-0.142077,1.50655,-0.00317718
0.0445,24.1505,-0.142396,1.50896,-0.00319145
0.0446,24.1225,-0.142716,1.51137,-0.00320575
0.0447,24.0945,-0.143035,1.51377,-0.00322009
0.0448,24.0666,-0.143354,1.51618,-0.00323446
0.0449,24.0388,-0.143674,1.51858,-0.00324886
0.045,24.011,-0.143993,1.52098,-0.00326329
0.0451,23.9833,-0.144312,1.52337,-0.00327775
